BPUIC;lon;lat
8500765;7.618094311;47.39236142
8589332;7.618903712;47.56581807
8531400;7.252766272;46.09119982
8530096;7.25288251;46.09123599
8572207;7.624343285;47.47555617
8582240;9.487568797;47.39969442
8591443;8.578089271;47.38049903
8592420;8.657184119;47.02737301
8576084;8.662796007;47.26408536
8531024;8.656314535;46.97688673
8590207;8.083055391;47.39141681
8592234;6.74541746;46.54770414
8576252;8.471086236;47.44901174
8591162;8.599303867;47.36097502
8575891;8.580451578;46.3069202
8576214;8.60231278;47.32778797
8587977;8.602190274;47.29912084
8582595;9.505301237;46.99990363
8594661;9.665255112;46.77582347
8509620;9.510477777;47.15473918
8594220;8.945788498;45.99564192
8574404;9.507362839;47.06701971
8593838;6.605410489;46.51619383
8587604;8.830742159;46.68244356
8500691;7.615710088;47.48040841
8589353;7.616256319;47.56092056
8572122;7.612183968;47.39141702
8590890;8.604986131;47.41012161
8588984;8.60162344;47.2518642
8591899;8.589252446;46.6682233
8577544;8.600570196;47.17306394
8571451;7.250030105;46.94558272
8506755;8.609575315;47.57546461
8593849;6.605258555;46.5446474
8573810;8.738132882;47.18420485
8591744;8.844641527;47.2352382
8506608;9.266656243;47.34889961
8581683;9.190486586;47.62559706
8530660;9.174308524;47.11829781
8588875;6.541055668;46.53460388
8570255;6.638835747;46.80861465
8506483;9.18388174;47.39378696
8587605;8.830564691;46.69432166
8575984;8.847237516;47.33170593
8503355;8.845774263;47.25568134
8588434;6.662214318;46.52159867
8581513;6.79761542;46.67258555
8593983;6.854108799;46.46323334
8572047;7.026698093;47.4271986
8579446;7.12514801;45.98492147
8503656;7.559057416;47.09550807
8578197;7.565689993;47.52359952
8578234;7.592726901;47.46032154
8572131;7.592812237;47.43931129
8589326;7.606670253;47.55899214
8590659;8.602694155;47.25916677
8505918;8.595349057;46.91751373
8502295;8.600258582;47.13744381
8595940;8.58948881;46.63331452
8508475;8.595755351;46.91992061
8587470;8.955909409;46.36031802
8575593;8.962054197;45.8414111
8500668;7.296174055;47.35812417
8588066;7.590873197;47.52661826
8589461;7.66329416;47.58648929
8573276;8.453292383;47.48316931
8517522;7.25284329;47.13751449
8587614;7.249344664;47.14274375
8531403;7.253813399;46.09123753
8573907;7.253675078;46.2076941
8592102;6.612487961;46.52633023
8571222;7.251412883;47.10570623
8595238;7.252294937;47.14729999
8574658;8.451403694;47.37211739
8587967;8.603937914;47.29558598
8503481;8.612553847;47.68371893
8591733;8.845058958;47.2270107
8575890;8.583280419;46.30809718
8577440;8.598095246;46.99797446
8503968;8.614124754;47.72090313
8594471;8.590566952;46.63487801
8590582;8.607271754;47.40014987
8588205;8.605335735;47.30630341
8588315;8.608409348;47.44652618
8575494;8.58195522;46.20494686
8591802;8.946002531;45.98889122
8575612;8.942427016;45.85796029
8573329;8.950537478;46.1510228
8573990;8.985244452;47.37121258
8505369;8.946002385;45.98326803
8575310;8.94674706;46.00886386
8595946;8.98766887;47.45188229
8576215;8.606084103;47.32902722
8595074;8.608200199;47.42554277
8502624;9.022961832;46.25322101
8572191;7.590705037;47.36020103
8590885;8.608104098;47.41151134
8595941;8.591339882;46.63376362
8575691;8.5892471;46.52380205
8590913;8.433937313;47.4195555
8573455;8.614259267;47.66693628
8577439;8.599732793;46.99708527
8583015;9.021484025;46.20197423
8572012;7.301212497;47.3599202
8588987;8.605328056;47.2484804
8595942;8.592152533;46.63206405
8594469;8.592247004;46.63220703
8575889;8.586391446;46.30972106
8530833;8.598787118;46.89004945
8587995;8.607597414;47.28880234
8572119;7.591603092;47.39194963
8573093;8.599265486;46.88910899
8575152;9.021285312;46.19379834
8588002;8.608319736;47.2934097
8577438;8.601916559;46.99592064
8592502;8.617172882;47.68539008
8573872;9.0498378;47.1468577
8573867;9.050907651;47.17843002
8573360;8.898806552;47.55124154
8506732;8.898907115;47.5544156
8572037;7.11646858;47.35914598
8594766;8.910494361;47.56305739
8575581;9.012266263;45.86323793
8574728;9.485473023;46.47804106
8506595;8.992138562;47.59860297
8582813;7.311018115;47.36114577
8591625;8.947052864;46.01245861
8588005;8.608908567;47.28709789
8573997;9.03676432;47.35555042
8594472;8.594782837;46.6335308
8583503;9.512390941;47.17789229
8588290;8.947007189;46.0103359
8588986;8.608190755;47.25010656
8503899;8.608266788;47.24513124
8503969;8.618716903;47.71823032
8587431;8.596363742;46.69514074
8573703;8.615555454;47.57540406
8590592;8.611243035;47.39398391
8530462;8.946890288;46.00516412
8595622;7.445071765;46.46329551
8582730;8.248871486;47.34509394
8591606;8.946669697;45.99576507
8580035;8.946659043;45.99303909
8578603;8.988178968;47.457102
8505553;8.94675557;45.99326272
8592152;6.686300801;46.51487002
8573048;8.24417176;47.02593255
8576276;8.438783582;47.44473517
8574383;9.513518737;47.20967934
8579680;9.511988054;47.16818183
8592507;8.618496043;47.6796113
8503660;8.609781106;47.28348184
8506567;9.064026033;47.60789051
8583021;9.022130913;46.20015667
8575179;9.022147021;46.19937367
8573385;9.063685863;47.58853697
8583011;9.021913755;46.18822911
8573873;9.050559078;47.14847599
8573911;9.060185764;47.46529069
8574560;9.505376372;46.98170786
8505545;9.0169697;45.99836397
8592511;8.618905846;47.69442072
8506985;9.067813955;47.66192657
8573312;8.898597277;47.56054528
8578809;8.898601014;47.55729794
8594756;8.900747806;47.55853022
8583329;8.902361438;47.56018296
8573359;8.902504049;47.55282303
8594733;8.903183684;47.55723112
8580068;9.013950946;45.84568793
8583028;9.023775293;46.1836413
8578414;9.466657874;47.33148624
8594776;9.506150783;47.00078814
8581436;9.505925113;46.99288277
8575380;9.019024308;46.01495315
8591671;9.062128701;47.46375212
8589501;9.014416497;45.84934321
8582995;9.024785597;46.2041053
8575829;9.014249493;45.82562025
8500258;7.452516214;46.94657546
8574977;9.8620593;46.51465331
8505538;9.019723965;46.0150333
8581551;9.025263188;46.19425538
8506496;9.054304228;47.17337124
8591670;9.063300142;47.46909724
8573981;9.06013735;47.36230448
8582162;9.298669141;47.56486264
8590641;8.61050043;47.29095878
8592503;8.619536379;47.68147155
8573434;8.618585634;47.63698601
8570253;6.646029985;46.80942052
8580636;8.537383769;47.52332782
8580620;8.537175184;47.50295673
8503702;8.53770173;47.5226502
8557104;9.31730389;47.49687343
8592008;6.65029613;46.53187092
8570177;6.650058247;46.60355865
8590731;8.499044975;47.47061627
8573987;9.016835377;47.37192763
8573986;9.027059864;47.37418939
8573996;9.028807503;47.3337906
8577396;8.598712291;46.70464413
8573462;8.620876854;47.71587888
8578371;8.503937278;47.7050022
8530743;8.608123271;47.13355885
8501328;7.258028458;46.21160528
8590859;8.66259002;47.22972407
8588008;8.611794711;47.29269974
8508470;8.605265773;46.99333173
8580929;9.147412343;46.24823246
8574202;9.185583667;47.41214987
8503255;9.170600794;46.96170334
8570303;6.653928444;46.76019588
8531127;9.167836444;46.85912051
8590647;8.611782479;47.28251697
8581735;9.183145468;47.32964399
8503486;8.504379692;47.72169101
8530519;9.171469498;46.96011567
8575100;9.163573342;46.7126414
8506054;9.18489747;47.36334556
8593004;6.226458955;46.24364153
8580629;8.552006547;47.52408766
8592499;8.620731843;47.68252072
8588020;8.663568642;47.27703085
8573988;9.009351782;47.37052733
8503274;9.171772355;46.95606228
8574199;9.182762321;47.29203483
8503485;8.521282718;47.71397989
8573408;9.19425275;47.64007717
8531308;9.178249741;47.15197712
8581684;9.193774771;47.62363127
8507693;6.654617303;46.71650756
8590743;8.571688545;47.43449661
8573922;9.189262168;47.48049292
8575026;9.164351034;46.71119
8587447;9.517016743;47.27721624
8582435;9.51370033;47.16640536
8506871;8.955910936;47.5962401
8573912;9.063429043;47.46506526
8570481;6.925670522;46.76917397
8587510;9.053267934;47.12592816
8581821;9.512642734;47.13300608
8581823;9.517655411;47.21215107
8576184;8.569779162;47.33776339
8588013;8.663498591;47.26936733
8575130;9.025020742;46.16947084
8575791;9.032497191;45.86809888
8575650;9.032698411;45.85730843
8594772;9.083875948;47.55740623
8589498;9.033280119;45.83658874
8575768;9.033272414;45.83499636
8580067;9.035635073;45.87854501
8582807;9.085715648;47.53231802
8575651;9.03798112;45.85742222
8577448;8.657796186;47.01899111
8577449;8.657784625;47.01616644
8509460;9.507928627;46.99368345
8574670;9.502678726;46.84522458
8503082;8.520054795;47.31317022
8578470;9.52393882;47.39009117
8574150;9.524891795;47.40596329
8574079;9.526365311;47.4354298
8500725;8.219374384;46.74465521
8573676;8.669495759;47.5226739
8505893;8.654442016;46.86456983
8504989;6.659596575;46.83162567
8582924;10.29624741;46.79464125
8590464;8.524311942;47.31178094
8573259;8.531169477;47.51558819
8582929;10.29866388;46.79720014
8531117;9.502672783;46.8122453
8574204;9.1762315;47.3607144
8592410;8.657900814;47.01375424
8577395;8.654966228;46.87441529
8590468;8.533686144;47.320004
8509772;9.511095295;47.02494003
8577451;8.658138338;47.00857892
8588279;8.667968932;47.43140823
8588242;6.830513164;46.94669214
8590447;8.739725702;47.24805768
8506712;9.284923311;47.36568471
8581741;9.287172809;47.35876618
8579854;9.66180287;46.67215828
8570308;6.670913799;46.7587643
8531055;9.666398438;46.78288341
8593366;7.255927594;47.14143222
8570704;7.259194274;46.21562818
8575075;9.673124313;46.93271968
8570295;6.672005478;46.69683497
8575076;9.673179833;46.92931703
8574764;9.677703712;46.97577062
8557119;8.540873403;47.51615286
8592408;8.658667274;47.02432556
8530837;8.674218936;47.68526513
8574722;9.673169139;46.83273171
8580848;9.681675088;46.97421714
8574964;9.657241992;46.36746182
8587182;9.324496345;47.52149668
8583701;6.669779354;47.00124483
8504759;6.674164425;46.70132946
8593799;6.676819452;46.51728064
8582968;6.672455322;46.83712819
8570321;6.688584175;46.7700998
8588436;6.677294506;46.52241156
8593828;6.676884086;46.5533821
8595625;6.677667138;46.52001213
8579247;6.677798268;46.53661966
8574963;9.659950624;46.37551708
8574756;9.688432084;46.97639736
8530532;9.689706347;46.99957129
8575119;9.688578515;46.96797157
8580783;9.688855507;46.97238457
8595076;8.617528436;47.43079113
8519600;9.664184574;46.67697131
8575486;8.640694912;46.19863337
8530424;8.655653846;46.86537561
8594679;9.681565787;46.79288139
8577486;8.659033121;47.0219017
8592568;8.628835802;47.70946575
8582826;8.750369739;47.68043672
8575095;9.1669765;46.78212354
8591224;8.540906279;47.43001778
8509760;9.665518075;46.39015763
8574754;9.692424008;46.9693898
8574869;9.68212371;46.67509864
8574868;9.683777849;46.67400415
8574749;9.697137952;46.97019685
8509633;9.696425663;46.94200836
8583556;9.699419244;46.96880203
8592417;8.65926375;47.02336562
8503154;8.667555281;47.38190267
8588026;8.665087879;47.27239095
8502867;8.663710175;47.1420479
8588019;8.667021392;47.28117707
8590710;8.670864192;47.44080437
8503377;8.671489563;47.44147234
8579162;6.847998666;46.47199961
8504999;6.946838494;46.81947157
8579515;7.432132817;46.93107724
8582607;8.67646042;47.65179092
8587015;9.45669887;47.29668807
8506261;9.456784246;47.29649763
8590861;8.667773674;47.2300197
8574158;9.46493152;47.40968472
8580722;8.676345045;47.62404394
8587768;8.662494614;47.01966977
8573117;8.659229623;46.87498164
8576085;8.668762621;47.26609983
8588096;8.672979937;47.38109822
8588022;8.670562113;47.27135206
8503781;8.545970559;47.50525657
8575871;8.653733211;46.39807682
8530804;8.648723289;46.16518805
8590975;8.679910876;47.5097809
8575780;9.016041356;45.85390891
8590876;8.673926991;47.21969872
8575937;8.678254973;47.43137037
8574105;9.623867563;47.44213919
8574111;9.637298157;47.45326643
8591851;9.635615522;47.40899421
8506952;8.671812982;47.57675322
8573680;8.68091077;47.54234084
8589128;8.677386658;47.38835527
8575654;8.655808755;46.42394712
8577388;8.66436745;46.801057
8579260;6.702845534;46.51711061
8505092;8.669298128;47.01462211
8575870;8.655253165;46.3951096
8595499;8.66948718;47.01483599
8581829;7.413289675;47.41343488
8583818;8.52352151;47.57606784
8590921;8.680925882;47.50663077
8590995;8.681002476;47.50820407
8576128;8.678247846;47.38039414
8595595;9.899434509;46.49054857
8574937;9.899745096;46.49566288
8594232;9.902959488;46.49184013
8574938;9.903150002;46.492304
8574936;9.9065416;46.48809028
8582936;9.51694273;47.16666173
8590748;8.574334735;47.4280392
8503798;8.67495604;47.2293671
8576203;8.57261483;47.34043416
8592526;8.643434573;47.72206916
8582897;9.228761911;46.8026582
8594553;8.571556343;47.43264493
8530645;8.679022678;47.34028426
8506578;9.130713085;47.44917602
8573701;8.684410322;47.56411578
8577389;8.666821379;46.79893447
8576176;8.68249272;47.47147028
8582624;8.737004214;47.12248686
8594442;9.50486316;46.85122307
8581610;6.700245961;46.71408688
8530605;9.906904983;46.49091741
8574978;9.9136747;46.48250792
8530606;9.9218911;46.48780058
8531447;9.933635227;46.61064738
8509775;9.947104513;46.75057311
8588051;8.715677803;47.35344977
8588055;8.715752494;47.35435749
8576095;8.715696496;47.3481512
8588059;8.730635658;47.35399399
8588056;8.730780829;47.34851408
8574737;10.42347172;46.85837783
8573333;8.7505504;47.67267238
8576365;8.716136038;46.18414838
8581818;10.42608024;46.86635732
8509700;10.41835594;46.8451526
8587964;8.594763865;47.3072914
8591000;8.747900108;47.50180902
8590955;8.748020762;47.50509088
8590569;8.596653298;47.38948953
8580117;8.826634672;46.49164975
8591726;8.846299239;47.22897468
8505752;8.837123289;46.87227065
8504247;9.853175174;46.99269866
8509951;10.4066086;46.60035397
8509749;10.42311073;46.86819024
8509887;10.43207127;46.86222178
8575166;8.951841642;46.17515397
8590965;8.719337111;47.49035393
8582627;8.738920236;47.13083156
8573658;8.747784097;47.49062936
8573657;8.741584082;47.49378466
8503637;8.845602037;47.19095662
8580119;8.827349273;46.48446139
8578818;8.854930936;47.53919284
8576044;8.849272283;47.29707397
8582623;8.738976958;47.12393992
8578964;8.820250479;46.18509999
8507660;6.742348018;46.72918629
8573766;8.740172146;47.13894985
8576047;8.849434421;47.30070634
8590639;8.679759627;47.36626416
8582626;8.739677297;47.11858831
8582943;8.740052831;47.12970323
8573122;8.734023796;46.87177518
8503263;8.745107139;47.32819369
8580313;8.287227771;47.35201434
8590177;8.305998451;47.4661077
8581484;9.517278918;47.47812314
8505168;7.867378482;47.41686396
8595214;6.554565725;46.54546035
8581654;8.946848875;45.99243374
8579720;6.809080937;47.09057362
8582056;6.889088852;46.34278316
8502487;7.359509111;47.3591659
8572170;7.513964244;47.4034214
8582804;7.546523338;47.48061899
8505169;7.874877012;47.41665606
8592588;8.621242548;47.7012236
8595075;8.614948681;47.41722577
8574920;10.12489236;46.25909076
8571455;7.257624572;46.94870738
8587616;7.257382809;47.14767696
8579261;7.260459723;46.48867487
8509989;10.29345748;46.79467504
8506616;9.059514718;47.31832151
8509744;8.832263562;46.62641898
8590966;8.721773116;47.49065977
8590953;8.730757849;47.50704786
8588058;8.727103697;47.35190152
8557080;6.76170439;46.8857113
8575672;8.816511233;45.99985404
8582612;8.854707228;47.47349368
8575987;8.851241379;47.33749527
8578397;8.859931564;47.65906245
8587998;8.612580954;47.28576521
8580364;8.278742338;47.34268576
8580367;8.281148438;47.34672491
8595203;8.305952902;47.48284684
8572559;8.339144581;47.39470654
8572180;7.530416477;47.43361197
8572596;8.401064416;47.34147909
8590787;8.44922531;47.40109127
8576296;8.469362215;47.59006249
8503752;8.611065347;47.21614587
8587532;8.60746438;47.04781643
8595929;8.622687861;47.73309324
8573436;8.685144839;47.63786439
8576133;8.680067523;47.40506678
8576135;8.691810236;47.42097865
8573489;8.697841212;47.6681469
8581248;8.828567653;46.45680758
8573685;8.618753811;47.55006045
8501079;6.85146837;46.38747441
8500762;7.754007295;47.33272647
8583315;7.259570318;46.95604154
8578284;7.810580593;47.41833753
8581948;8.048343204;47.31178706
8594393;8.075061951;47.37976821
8572483;8.213336893;47.48807271
8503776;8.253072017;47.49974462
8591054;8.507417577;47.4211843
8576205;8.577514997;47.33503371
8573454;8.621172895;47.66349321
8592548;8.622071531;47.70254631
8581275;8.742032942;47.19859025
8595412;8.61227845;47.25516549
8587980;8.613501751;47.30718304
8592500;8.622143913;47.68491681
8579930;8.622675892;47.70633571
8592509;8.622086961;47.6793859
8503863;8.612201429;47.231211
8595128;8.616585565;47.42831809
8578377;8.622428164;47.68750427
8590552;8.60813382;47.39596738
8588036;8.849590837;47.25760479
8581822;9.520319059;47.21273277
8593990;6.850536495;46.47090632
8576057;8.752691871;47.23595504
8581920;6.553734395;46.55561953
8572013;7.292727448;47.35517869
8579767;7.31767824;47.34301143
8595684;7.897907808;47.35512635
8588061;7.258866144;47.16911393
8593342;7.259054912;47.13273915
8595070;6.640542871;46.77304799
8587721;6.803664382;47.08753035
8574760;9.703846686;46.9790183
8502185;8.341526069;47.34606173
8578563;8.867406708;47.25330106
8503369;8.943066559;47.24169543
8573598;8.946362245;47.24285784
8506487;8.971924416;47.24608296
8589221;8.974096856;47.24812317
8506460;8.981077086;47.24964926
8589972;9.125299449;47.56288281
8531325;9.314759076;46.51974574
8509884;9.319548652;46.55217703
8580923;9.321088196;46.55031592
8531320;9.321151698;46.54876718
8506038;8.760881379;47.51671934
8583506;8.969854944;45.87551156
8575622;8.995325957;45.87073476
8574512;9.684681229;46.46319612
8592123;6.644411346;46.51453945
8579059;6.860643638;46.23789343
8579063;6.886716138;46.20076334
8590577;8.616315401;47.39992313
8595235;8.599666185;46.63529843
8575492;8.590569705;46.20484138
8573471;8.624004338;47.73056148
8587994;8.614343513;47.29436493
8581702;9.194557356;47.61873475
8506698;9.237548061;47.34619917
8506601;9.262617224;47.34576067
8506696;9.26376667;47.37546766
8574208;9.267257021;47.37953292
8590350;9.267836395;47.38560549
8574962;9.682934993;46.39870541
8575064;9.706597711;46.95761847
8575636;8.943636649;45.87528122
8575065;9.710928375;46.95249323
8581656;9.710431552;46.93484713
8587123;9.033640518;45.83260689
8582417;8.817282088;45.99817119
8581166;9.061384143;46.7696101
8575066;9.711936965;46.94589498
8575822;9.034167147;45.84760662
8577610;6.810935253;46.82717033
8581438;9.712802246;46.94988234
8574752;9.714594324;46.96581088
8582761;9.714269716;46.93179224
8579816;9.717029545;46.98199654
8509794;9.695237644;46.4036448
8581648;9.718638252;46.92948257
8575795;9.035161602;45.88130488
8581175;9.719316863;46.92875813
8574960;9.701295461;46.40790675
8591027;8.615557627;47.34763236
8575068;9.72591347;46.93374697
8574759;9.736884677;46.99120195
8583684;9.736432816;46.92045167
8509607;9.718067169;46.47017997
8575080;9.741928189;46.91505874
8581154;9.731539501;46.65095946
8583898;9.726107288;46.47180911
8509862;9.745724697;46.92548424
8508715;7.43046211;47.10360233
8574958;9.726281147;46.42193949
8530668;9.726575964;46.4209076
8572077;7.029780626;47.47954657
8509736;9.752480842;46.92467294
8581174;9.753203384;46.91400335
8581053;9.762261556;46.92182006
8574655;9.751392581;46.63390901
8595882;9.912524968;46.73776528
8506703;9.398080393;47.44821094
8580523;8.822914866;47.44785471
8592324;7.603958546;47.58004127
8590289;8.072989918;47.38147057
8590218;8.393229053;47.40796264
8530650;8.525175569;47.57505396
8590580;8.616907969;47.39616609
8502287;8.611259209;47.13409365
8506742;9.084982168;47.53865246
8589634;9.397860715;47.43576301
8505604;8.822443473;46.1786223
8578458;9.588625137;47.40068281
8578481;9.549623273;47.37423884
8587486;9.549715763;47.37523587
8515167;8.746800659;47.3869964
8573898;9.17808344;47.11602745
8583618;9.188142871;47.4142073
8575938;8.672994294;47.43374741
8581531;9.537076293;47.48140956
8581840;9.592172211;47.4556183
8574171;9.598668431;47.35588513
8589541;9.603163631;47.46003774
8574122;9.605535769;47.42806129
8587926;9.859909878;46.51177418
8503873;8.746269851;47.36212985
8577461;8.737221807;46.97655651
8581717;9.195966146;47.64077089
8594684;8.188014689;47.39073913
8581737;9.275954011;47.44044588
8530776;8.725410284;46.48254018
8573809;8.742379656;47.18466059
8592481;7.259093388;47.12133371
8574139;9.580438651;47.41196481
8578454;9.619669054;47.40960229
8557021;9.764447073;46.92102874
8575084;9.766430434;46.92648692
8579067;6.865650373;46.20570488
8580623;8.539031612;47.52659524
8503700;8.626136087;47.43871769
8592577;8.634946288;47.70211769
8506668;9.089004572;47.52359926
8583625;10.36249177;46.94579226
8583704;10.38023586;46.95538342
8591865;6.848994074;46.69955394
8531293;10.38449732;46.99614958
8581066;6.77254194;46.89417691
8582641;8.97607949;45.87103595
8505656;9.021092709;45.99942174
8582720;8.502957861;47.49048579
8583115;8.504493219;47.55650136
8503782;8.51018629;47.50806677
8504994;6.841204683;47.14947475
8581826;7.346150773;47.35302173
8505447;8.268529806;47.08003788
8571978;7.476221861;47.34632599
8572194;7.476458126;47.40090311
8570377;6.858646096;46.74666909
8589463;7.644586393;47.59238775
8578243;7.71354444;47.39101413
8578038;7.90166755;47.35063211
8590568;8.617583642;47.40155632
8573461;8.624502905;47.7123522
8590951;8.749934927;47.48958856
8583767;8.747555746;47.39023521
8557002;8.740987236;47.11771885
8574980;9.982798653;46.44154002
8500748;6.916208517;46.23652726
8570477;6.925064331;46.73943171
8500656;7.052812207;47.32818913
8571975;7.450760994;47.34863382
8578308;7.627967753;47.55498422
8589474;7.636999254;47.56854072
8589445;7.63797634;47.57040974
8589481;7.658741308;47.57205414
8578693;8.178157867;47.39915859
8578764;8.208795879;47.32011074
8594972;8.321888741;47.46050084
8590249;8.331028509;47.44636314
8590315;8.349945934;47.45312357
8591116;8.470053867;47.38888998
8595899;8.519652333;47.41474707
8500564;8.20533723;47.50937954
8587992;8.615068255;47.28705321
8590593;8.617467863;47.39392957
8506898;8.619570352;47.48698924
8592542;8.638272573;47.71132049
8590977;8.75094023;47.50773837
8587491;9.546077697;47.30001053
8590180;8.303212584;47.4734321
8590294;8.337983807;47.46799529
8573316;8.858642048;47.56670867
8505813;9.021283356;46.744018
8589454;7.629499152;47.57082866
8591358;8.489970023;47.40744707
8595068;6.6325658;46.77937893
8578025;7.851128264;47.325513
8590411;7.944095753;47.35033743
8572421;7.951509704;47.54619028
8589179;7.997561629;47.3563784
8500982;8.048828743;47.48507179
8590210;8.077723183;47.38967449
8578739;8.158888639;47.38878356
8502873;8.235092154;47.48053172
8580637;8.235592334;47.41205302
8572512;8.236645975;47.4797475
8580725;8.236301238;47.37797634
8503690;8.490338364;47.32677581
8591447;8.515955077;47.3715064
8530652;8.596852194;47.60581418
8595081;8.618244237;47.42301204
8595969;6.880510467;46.47072511
8503479;8.624412143;47.69282665
8590543;8.618517929;47.42639142
8573546;8.854145824;47.39057955
8500660;7.227019418;47.36653512
8577989;7.94723682;47.36330271
8591146;8.500605266;47.35870459
8590197;8.306873351;47.47827074
8591710;8.337833695;47.46146639
8580840;8.341312958;47.33034022
8570219;6.712828257;46.6441888
8500954;7.476010747;47.42468379
8588064;7.60114822;47.53014794
8589441;7.647387554;47.57098682
8578329;7.693536884;47.41154874
8505146;7.730776435;47.50493636
8507265;6.644882552;46.7833066
8593510;7.802446887;47.46732759
8578030;7.870503746;47.3429725
8578006;8.002923722;47.39906714
8500795;8.006106251;47.45165054
8578720;8.153948419;47.32165993
8573684;8.621578906;47.54745914
8590591;8.618274924;47.3986708
8557037;8.621145185;47.52558823
8591832;8.617545097;47.36269724
8582102;8.624685902;47.68244444
8575941;8.682290726;47.44807609
8592238;8.861339438;47.65943199
8503799;8.316331167;47.47736293
8570127;6.311650114;46.50815917
8593812;6.573162765;46.55903491
8500792;8.001077172;47.49652918
8577696;6.850671496;46.62136241
8589377;7.571033925;47.5529583
8588487;7.586298342;47.55290399
8589385;7.664823109;47.57088229
8583835;7.668378036;47.44913387
8595733;7.721064624;47.46312929
8578324;7.734758287;47.44519688
8578034;7.889141842;47.34840599
8595683;7.89805874;47.35267026
8578054;7.901474475;47.35584068
8577984;7.914944883;47.36281064
8572414;8.020069021;47.5050878
8572399;8.036392965;47.52023179
8590140;8.052505072;47.38506204
8530822;8.542631895;47.37323343
8573216;8.568093728;47.54686843
8590570;8.618200684;47.38933452
8588110;8.674718322;47.10203294
8596080;8.580466534;47.69850137
8587321;8.411783047;47.49813295
8578653;7.990194658;47.41199952
8504996;6.855851956;46.61075607
8577719;6.925928318;46.52519346
8573326;8.882615608;47.5993437
8574800;10.06892246;46.35751586
8582563;7.364956729;47.35394385
8581417;8.677556022;47.21847229
8502049;7.722715849;47.49924521
8572345;7.767730199;47.33967692
8578251;7.770132219;47.42400979
8578262;7.81293732;47.47092781
8590144;8.049857019;47.38049786
8590133;8.063121583;47.39030294
8502951;8.186139702;47.46199686
8578705;8.188053898;47.34547762
8578708;8.195925595;47.32385678
8595873;6.910758247;46.44380168
8500340;8.205039326;47.47488819
8572584;8.325417675;47.50832466
8590310;8.338026397;47.45481787
8591348;8.497051102;47.40973014
8590765;8.534749785;47.43874745
8503653;8.553125249;47.35262362
8595420;8.570175469;47.69449169
8588115;8.610983393;47.04924689
8595078;8.61942422;47.43079877
8591436;8.4861269;47.40337126
8591149;8.507998004;47.3642853
8591419;8.521707576;47.39916645
8590750;8.579589841;47.42832028
8530850;9.062494978;46.79996029
8594926;7.594891889;47.57949617
8571817;6.64103649;46.98881418
8570282;6.729236629;46.86243138
8570386;6.754286209;46.79553945
8582656;7.616391865;47.33040218
8578311;7.660150999;47.5371197
8589464;7.668551906;47.58498607
8593511;7.802583331;47.46982752
8505344;8.638338151;47.66833603
8588647;7.811232398;47.31623124
8572417;7.987481642;47.55260024
8572400;8.035401012;47.527675
8572454;8.090195589;47.49338201
8578742;8.139340303;47.38783335
8500571;8.151005469;47.43814936
8572526;8.166100772;47.45918337
8578710;8.189036673;47.31937738
8573460;8.625929024;47.70879393
8591025;8.617965451;47.34459435
8573458;8.626415052;47.70016349
8575690;8.600778551;46.5248543
8590640;8.681316389;47.36488911
8570401;6.921334134;46.80349952
8590542;8.6195577;47.41350875
8574126;9.554116349;47.42367852
8577697;6.849864981;46.62467768
8501870;6.392826158;46.49402048
8572149;7.417922432;47.42529011
8502064;7.542602488;47.20314695
8593505;7.548453625;47.52269065
8503334;7.570863909;46.88794194
8589292;7.626093837;47.56236212
8589469;7.654794679;47.58199956
8589462;7.663594744;47.58841335
8578272;7.827131506;47.49288957
8572282;7.848595109;47.46604029
8502981;8.175757277;47.40182733
8581968;8.193824604;47.60917298
8572530;8.220123134;47.58691857
8502966;8.242324604;47.43144375
8591092;8.537903868;47.41428712
8591289;8.538205546;47.41670391
8573211;8.580196943;47.45354531
8577571;8.614037778;47.13456005
8576131;8.682252264;47.39478863
8591083;8.51167588;47.36283896
8580733;8.044566909;47.53495762
8591820;6.92916742;46.36141239
8572155;7.339436123;47.43984616
8571967;7.356246276;47.36338191
8587644;7.865200537;47.34171498
8572263;7.895961139;47.52651896
8578011;7.995461419;47.37328923
8572447;8.135817413;47.54077666
8500784;8.163168568;47.54679692
8595641;8.162045853;47.38719879
8578729;8.183022641;47.38988991
8572533;8.214790099;47.61861325
8572510;8.216183964;47.4776831
8590303;8.329384044;47.4645719
8591118;8.51292639;47.41570028
8573707;8.567803603;47.58821946
8583386;6.94891413;46.26120553
8579383;6.950206421;46.27469582
8587420;8.583891231;47.44896632
8587999;8.617705477;47.28614471
8590539;8.620805442;47.42196043
8593250;8.616967182;47.23891658
8579372;6.912505231;46.29093472
8582676;6.348432657;46.46360814
8570086;6.428674638;46.51007101
8507958;6.64234998;46.85088355
8596076;6.666448492;46.78077396
8504425;6.948697073;46.29961662
8593326;7.259531569;47.12426673
8593384;7.25951864;47.13594205
8500754;7.542280881;47.42036269
8589471;7.647734835;47.57820814
8589484;7.651230427;47.58485712
8589442;7.663662154;47.5823425
8588075;7.838642225;47.41409764
8580475;7.845302545;47.56816034
8578028;7.850784748;47.3358579
8572427;7.907241902;47.55447203
8572267;7.927574144;47.50590162
8500772;7.930141797;47.49647398
8572438;8.092426067;47.54746921
8503579;8.450792579;47.35945775
8572021;7.247394963;47.33681755
8587135;9.327760378;47.53859058
8580786;9.754771153;46.43450954
